$GNGGA,025104.60,4003.8515902,N,11613.6874637,E,4,26,0.59,54.610,M,,M,7.000,0000*44
$GNGGA,025104.79,4003.8515908,N,11613.6874637,E,4,26,0.59,54.607,M,,M,7.000,0000*40
$GNGGA,025105.00,4003.8515907,N,11613.6874635,E,4,26,0.59,54.609,M,,M,8.000,0000*43
$GNGGA,025105.20,4003.8515904,N,11613.6874640,E,4,26,0.59,54.609,M,,M,8.000,0000*40
$GNGGA,025105.40,4003.8515908,N,11613.6874642,E,4,26,0.59,54.609,M,,M,8.000,0000*48
$GNGGA,025105.60,4003.8515912,N,11613.6874640,E,4,26,0.59,54.611,M,,M,8.000,0000*4A
$GNGGA,025105.79,4003.8515908,N,11613.6874639,E,4,26,0.59,54.608,M,,M,8.000,0000*4F
$GNGGA,025106.00,4003.8515916,N,11613.6874639,E,4,26,0.59,54.608,M,,M,9.000,0000*4C
$GNGGA,025106.20,4003.8515905,N,11613.6874652,E,4,26,0.59,54.609,M,,M,9.000,0000*40
$GNGGA,025106.40,4003.8515912,N,11613.6874649,E,4,26,0.59,54.607,M,,M,9.000,0000*44
$GNGGA,025106.60,4003.8515905,N,11613.6874652,E,4,26,0.59,54.609,M,,M,9.000,0000*44
$GNGGA,025106.79,4003.8515904,N,11613.6874659,E,4,26,0.59,54.607,M,,M,9.000,0000*48
$GNGGA,025107.00,4003.8515906,N,11613.6874655,E,4,26,0.59,54.608,M,,M,10.000,0000*7E
$GNGGA,025107.20,4003.8515907,N,11613.6874652,E,4,26,0.59,54.609,M,,M,10.000,0000*7B
$GNGGA,025107.40,4003.8515908,N,11613.6874648,E,4,26,0.59,54.608,M,,M,10.000,0000*78
$GNGGA,025107.60,4003.8515908,N,11613.6874651,E,4,26,0.59,54.609,M,,M,10.000,0000*73
$GNGGA,025107.79,4003.8515911,N,11613.6874651,E,4,26,0.59,54.608,M,,M,10.000,0000*72
$GNGGA,025108.00,4003.8515910,N,11613.6874655,E,4,26,0.59,54.610,M,,M,11.000,0000*7E
$GNGGA,025108.20,4003.8515913,N,11613.6874657,E,4,26,0.59,54.608,M,,M,11.000,0000*74
$GNGGA,025108.40,4003.8515921,N,11613.6874650,E,4,26,0.59,54.610,M,,M,11.000,0000*7D
$GNGGA,025108.60,4003.8515919,N,11613.6874646,E,4,26,0.59,54.608,M,,M,11.000,0000*7A
$GNGGA,025108.79,4003.8515918,N,11613.6874655,E,4,26,0.59,54.609,M,,M,11.000,0000*70
$GNGGA,025109.00,4003.8515914,N,11613.6874654,E,4,26,0.59,54.608,M,,M,12.000,0000*70
$GNGGA,025109.20,4003.8515915,N,11613.6874660,E,4,26,0.59,54.609,M,,M,12.000,0000*75
$GNGGA,025109.40,4003.8515916,N,11613.6874659,E,4,26,0.59,54.609,M,,M,12.000,0000*7A
$GNGGA,025109.60,4003.8515912,N,11613.6874669,E,4,26,0.59,54.607,M,,M,12.000,0000*71
$GNGGA,025109.79,4003.8515918,N,11613.6874657,E,4,26,0.59,54.606,M,,M,12.000,0000*7F
$GNGGA,025110.00,4003.8515918,N,11613.6874660,E,4,26,0.59,54.605,M,,M,13.000,0000*7F
$GNGGA,025110.20,4003.8515916,N,11613.6874664,E,4,26,0.59,54.607,M,,M,13.000,0000*75
